,loan_amnt,funded_amnt,funded_amnt_inv,term_mths,int_rate_pct,installment,grade,sub_grade,emp_title,emp_length_yrs,home_ownership,annual_inc,verification_status,issue_d,pymnt_plan,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d,collections_12_mths_ex_med,policy_code,pub_rec_bankruptcies,actual_status,predicted_status
5280,9150,9150,9150.0,36,0.1629,323.0,4,16,20850,4,1,76000.0,3,3,0,3,5055,271,11,22.33,0,169,3,50,0,11,0,24596,0.583,36,0,0,10361.72128,10361.72,9150.0,1211.72,0.0,14,7135.02,11,0,1,0,2,2
21162,6000,5900,5883.916185,36,0.0579,178.93,1,2,13002,2,1,62500.0,2,13,0,12,14882,742,33,12.61,0,3,2,0,0,8,0,6777,0.238,15,0,0,6441.546324,6423.55,5900.0,541.55,0.0,38,219.61,3,0,1,0,2,2
14917,7500,7500,7500.0,36,0.0599,228.14,1,2,23970,5,5,115000.0,2,9,0,3,3697,781,5,11.14,0,81,0,0,0,13,0,0,0.0,31,0,0,7959.980271,7959.98,7500.0,459.98,0.0,24,4767.65,47,0,1,0,2,2
4454,4400,4400,4375.0,36,0.089,139.72,1,5,17369,2,1,61104.0,1,3,0,10,11053,71,31,15.62,0,34,0,0,0,12,0,21262,0.782,21,0,0,5029.678882,5001.1,4400.0,629.68,0.0,50,145.64,11,0,1,0,2,2
23137,5700,5700,5675.0,60,0.1038,122.18,2,6,5389,11,1,99600.0,2,15,0,1,642,808,37,9.04,0,8,0,0,0,11,0,11525,0.352,37,0,0,6823.940738,6794.01,5700.0,1123.94,0.0,32,3536.76,29,0,1,0,2,2
26094,10000,10000,10000.0,36,0.1323,338.05,3,11,24164,5,5,54000.0,2,18,0,3,12818,13,20,17.62,0,70,1,0,0,5,0,17484,0.728,11,0,0,10899.62134,10899.62,10000.0,899.62,0.0,72,8200.82,73,0,1,0,2,2
17062,8000,8000,8000.0,36,0.1111,262.33,2,10,26562,3,5,24000.0,2,10,0,3,13557,746,5,13.75,0,25,1,0,0,2,0,0,0.0,9,0,0,9414.082429,9414.08,8000.0,1414.08,0.0,41,472.98,11,0,1,0,2,2
24049,6000,6000,6000.0,36,0.0714,185.65,1,3,9331,4,4,27000.0,2,16,0,3,4864,43,7,4.04,0,198,1,0,0,12,0,3630,0.089,24,0,0,6316.394663,6316.39,6000.0,316.39,0.0,69,4649.53,70,0,1,0,2,2
10476,2100,2100,2100.0,36,0.0749,65.32,1,4,22961,11,5,80000.0,1,6,0,3,17391,769,5,13.41,0,74,0,0,0,6,0,5927,0.78,20,0,0,2351.255073,2351.26,2100.0,251.26,0.0,22,73.47,1,0,1,0,2,2
28785,15000,15000,14950.0,36,0.1385,511.56,3,14,26018,5,5,90000.0,1,21,0,3,5580,53,31,15.68,1,30,0,10,0,10,0,20759,0.786,17,0,0,18417.02509,18355.64,15000.01,3417.01,0.0,10,531.31,59,0,1,0,2,2
130,11100,11100,11100.0,36,0.0662,340.82,1,2,637,11,5,41000.0,3,1,0,2,8054,169,38,29.85,0,97,1,0,0,8,0,17518,0.623,18,0,0,8124.54,8124.54,6516.79,976.85,0.0,19,340.82,1,0,1,0,1,1
32008,3200,3200,3200.0,36,0.1461,110.33,4,16,7316,10,5,77000.0,3,26,0,3,15811,662,43,16.44,1,68,1,8,0,6,0,5843,0.721,24,0,0,3971.444182,3971.44,3200.0,771.44,0.0,5,113.95,11,0,1,0,2,2
33825,5000,5000,4975.0,36,0.1158,165.07,2,8,27514,2,5,85000.0,1,30,0,3,4051,715,4,18.48,1,223,1,23,0,6,0,2591,0.74,32,0,0,5925.776355,5896.15,5000.0,925.78,0.0,51,712.56,19,0,1,0,2,2
34214,15000,15000,9503.27,36,0.1126,492.95,2,7,6684,2,3,60000.0,1,32,0,3,4051,782,5,14.86,0,150,0,0,0,8,0,16439,0.579,25,0,0,17651.42034,10552.94,15000.0,2651.42,0.0,65,3356.97,66,0,1,0,2,2
19719,6000,6000,5932.46542,36,0.1036,194.62,2,10,23338,4,5,37000.0,3,12,0,8,11053,769,5,22.28,0,93,0,0,0,9,0,4229,0.464,14,0,0,7146.754712,7070.25,6000.0,1146.75,0.0,29,146.61,28,0,1,0,2,2
13504,5000,5000,5000.0,36,0.0999,161.32,2,6,5717,11,1,115000.0,3,8,0,3,4864,72,31,21.08,0,128,0,0,0,14,0,107671,0.744,37,0,0,5807.205108,5807.21,5000.0,807.21,0.0,39,178.06,1,0,1,0,2,2
28945,4500,4500,4500.0,36,0.1422,154.28,3,15,17418,5,5,60000.0,2,21,0,10,4448,51,7,11.7,0,215,2,26,0,5,0,1681,0.647,25,0,0,5554.270806,5554.27,4500.0,1054.27,0.0,1,166.41,11,0,1,0,2,2
32970,10500,10500,10475.0,36,0.1114,344.44,2,6,7518,1,5,53796.0,3,28,0,3,752,151,38,19.63,0,157,3,0,0,16,0,9020,0.644,47,0,0,12426.77885,12397.19,10500.0,1909.56,17.22000004,13,15.53,35,0,1,0,2,2
17870,7500,7500,7500.0,60,0.0766,150.86,1,5,17074,11,1,74000.0,2,10,0,10,11382,793,5,27.1,0,116,0,0,0,12,0,101429,0.087,33,0,0,8633.588627,8633.59,7500.0,1133.59,0.0,7,4274.13,42,0,1,0,2,2
23793,19000,19000,18791.66027,60,0.1632,465.28,4,20,27274,7,5,53400.0,2,16,0,3,17929,306,10,23.24,0,17,0,74,0,8,0,19971,0.809,17,0,0,24696.62296,24268.08,19000.0,5696.62,0.0,16,13070.65,32,0,1,0,2,2
265,5000,5000,5000.0,36,0.1242,167.08,2,9,2711,2,5,70000.0,1,1,0,3,5055,660,43,20.06,0,77,1,0,0,14,0,13543,0.542,26,0,0,5501.552292,5501.55,5000.0,501.55,0.0,5,3833.62,11,0,1,0,2,2
33438,8000,8000,7850.0,36,0.1496,277.16,4,17,6556,2,1,64000.0,2,29,0,3,7005,724,4,8.91,0,119,0,0,0,4,0,6908,0.946,7,0,0,9977.745671,9790.66,8000.0,1977.75,0.0,24,293.39,47,0,1,0,2,2
13350,12000,12000,12000.0,60,0.1599,291.76,4,17,23449,9,1,50000.0,1,8,0,2,4175,285,11,18.89,1,152,0,18,0,11,0,18271,0.423,38,0,0,14776.13205,14776.13,12000.0,2776.13,0.0,26,83.72,51,0,1,0,2,2
37094,20000,20000,225.0,36,0.1122,656.86,3,14,27100,11,5,38556.0,1,49,0,3,5055,728,32,14.04,0,33,3,0,0,8,0,21777,0.537,14,0,0,22583.26677,254.07,20000.0,2583.27,0.0,94,9417.16,87,0,1,0,2,2
15886,6325,6325,6325.0,60,0.1714,157.67,5,23,14700,1,5,31958.88,1,9,0,3,5205,753,5,19.98,0,335,1,0,0,11,0,25834,0.597,16,0,0,6680.546029,6680.55,6325.0,355.55,0.0,69,6208.96,11,0,1,0,2,2
26635,11500,7875,7800.0,60,0.1756,198.1,5,24,14603,2,5,38400.0,3,18,0,6,570,144,38,22.22,0,68,2,48,0,11,0,7802,0.813,14,0,0,5562.15,5509.61,2476.8,2774.92,0.0,37,300.0,1,0,1,0,1,1
7325,4800,4800,4800.0,36,0.1349,162.87,3,12,6977,2,5,35000.0,3,4,0,10,13725,90,34,9.53,0,177,3,0,0,6,0,10274,0.886,6,0,0,5748.455939,5748.46,4800.0,948.46,0.0,9,1848.09,14,0,1,0,2,2
15074,4000,4000,4000.0,36,0.0766,124.72,1,5,11079,6,5,50000.0,1,9,0,14,17607,43,7,21.26,0,191,0,72,0,12,0,15192,0.639,20,0,0,4490.666337,4490.67,4000.0,490.67,0.0,35,147.38,12,0,1,0,2,2
1313,4000,4000,4000.0,36,0.1269,134.18,2,10,12486,6,1,42000.0,1,1,0,3,5055,391,35,23.23,1,43,3,18,0,18,0,4763,0.369,26,0,0,3891.22,3891.22,3091.94,789.92,0.0,35,134.18,4,0,1,0,1,2
6646,8000,8000,7750.0,60,0.1171,176.79,2,8,10106,11,1,113592.0,1,4,0,1,18013,759,5,0.96,0,95,0,0,0,2,0,3036,0.172,11,0,0,8211.790021,7955.17,8000.0,211.79,0.0,47,5861.79,48,0,1,0,2,2
23683,6000,6000,5725.0,36,0.0788,187.69,1,5,17234,5,5,35000.0,2,16,0,3,13725,368,18,4.46,0,51,0,73,63,6,1,6180,0.493,26,0,0,1876.9,1790.89,1525.46,348.94,0.0,69,187.69,11,0,1,0,1,1
4323,2000,2000,2000.0,36,0.1171,66.16,2,8,16392,7,5,33600.0,1,3,0,3,5055,779,5,14.63,0,4,0,0,0,8,0,11640,0.837,12,0,0,2399.096166,2399.1,2000.0,384.1,15.0,17,76.01,23,0,1,0,2,2
35882,3000,3000,2475.0,36,0.0768,93.57,1,2,23410,10,5,31356.0,1,38,0,9,11462,569,17,19.33,0,176,1,0,0,5,0,2707,0.134,15,0,0,3236.610351,2670.2,3000.0,236.61,0.0,87,1932.51,87,0,1,0,2,2
37056,20000,20000,928.38,36,0.1236,667.74,4,16,6933,3,5,133000.0,1,48,0,2,14658,43,7,13.42,0,111,0,0,0,9,0,46086,0.927,10,0,0,24038.21873,1115.26,20000.0,4038.22,0.0,76,671.6,30,0,1,0,2,2
1419,5500,5500,5500.0,36,0.079,172.1,1,4,8016,11,4,17500.0,2,1,0,5,8440,655,43,17.62,0,87,0,39,0,8,0,6689,0.314,13,0,0,6195.454166,6195.45,5500.0,695.45,0.0,17,175.3,6,0,1,0,2,2
29472,18000,18000,17989.99707,36,0.1099,589.24,2,9,346,5,1,73200.0,3,22,0,5,16421,646,43,0.26,0,405,0,0,0,6,0,526,0.023,21,0,0,21213.54861,21200.59,18000.0,3213.55,0.0,1,657.5,59,0,1,0,2,2
31214,2300,2300,2300.0,36,0.074,71.44,1,2,24895,4,5,36400.0,1,25,0,10,1649,677,6,18.59,0,175,2,57,0,12,0,2177,0.073,29,0,0,2571.720389,2571.72,2300.0,271.72,0.0,37,74.56,20,0,1,0,2,2
6782,4000,4000,4000.0,36,0.1269,134.18,2,10,25320,1,5,40000.0,1,4,0,3,16855,271,11,5.67,0,90,3,0,0,11,0,3694,0.279,12,0,0,4819.55461,4819.55,4000.0,789.55,30.0,29,1181.13,28,0,1,0,2,2
30061,14000,14000,13975.0,36,0.1533,487.6,4,18,10511,4,1,64300.0,1,23,0,3,5016,474,24,23.55,0,206,3,0,0,16,0,16515,0.46,28,0,0,16245.28532,16216.28,14000.0,2245.29,0.0,71,9424.08,11,0,1,0,2,2
20561,5000,5000,5000.0,36,0.1335,169.32,3,14,22918,3,4,50000.0,2,13,0,3,7050,80,34,19.08,0,103,0,0,0,17,0,10305,0.418,18,0,0,6101.417896,6101.42,5000.0,1101.42,0.0,20,192.46,11,0,1,0,2,2
11551,21000,21000,21000.0,60,0.1399,488.53,3,13,22351,9,1,66600.0,3,6,0,3,4864,535,25,2.32,1,150,2,11,0,6,0,4120,0.187,22,0,0,28968.38001,28968.38,21000.0,7968.38,0.0,43,5524.86,25,0,1,0,2,2
27123,7000,7000,7000.0,36,0.0751,217.78,1,4,6823,5,1,80000.0,1,19,0,2,11202,47,7,8.21,0,74,0,0,0,12,0,26086,0.404,37,0,0,7820.089922,7820.09,7000.0,820.09,0.0,37,1308.78,11,0,1,0,2,2
27873,14000,9350,9186.222872,36,0.0788,292.48,1,5,7453,11,1,106839.0,2,19,0,2,4183,185,21,3.21,1,121,0,13,0,7,0,14618,0.552,32,0,0,10518.26722,10328.55,9350.0,1168.27,0.0,34,1167.44,36,0,1,0,2,2
33867,5000,5000,4725.0,36,0.0963,160.48,1,5,12751,11,5,69996.0,1,30,0,10,11371,58,31,16.17,1,254,0,22,0,6,0,9604,0.381,17,0,0,5776.920226,5459.19,5000.0,776.92,0.0,8,168.57,4,0,1,0,2,2
7263,16000,16000,15810.15669,60,0.1689,396.7,4,19,26120,6,1,57000.0,1,4,0,12,15850,313,10,13.33,0,114,1,58,0,8,0,850,0.0,17,0,0,23801.58,23392.49,16000.0,7801.58,0.0,59,396.28,1,0,1,0,2,2
7775,27000,27000,26725.0,60,0.1149,593.67,2,9,16861,4,1,86000.0,3,4,0,3,5226,461,48,10.34,0,238,0,0,0,9,0,28690,0.516,32,0,0,35105.36998,34747.82,27000.0,8105.37,0.0,27,328.2,20,0,1,0,2,2
29718,20000,20000,20000.0,36,0.1136,658.23,2,10,21719,3,1,280000.0,3,22,0,5,13802,53,31,6.0,0,178,0,0,0,17,0,14992,0.15,23,0,0,23365.76416,23365.76,20000.0,3365.76,0.0,52,6934.39,28,0,1,0,2,2
4903,20000,20000,19950.0,60,0.1349,460.1,3,11,6076,11,4,39000.0,3,3,0,3,5055,806,12,24.74,0,105,0,0,0,2,0,13168,0.627,15,0,0,22707.85998,22651.09,20000.0,2707.86,0.0,16,17201.08,32,0,1,0,2,2
30770,5000,5000,5000.0,36,0.1392,170.69,3,14,26734,10,5,38000.0,1,24,0,3,12196,48,7,5.68,0,5,1,0,0,5,0,4324,0.865,7,0,0,6144.675595,6144.68,5000.0,1144.68,0.0,32,182.76,25,0,1,0,2,2
16513,9250,9250,8898.698608,60,0.1037,198.23,2,8,23197,6,1,85000.0,3,10,0,3,4864,271,11,23.56,0,136,0,0,0,10,0,32150,0.684,41,0,0,10057.64003,9479.04,9250.0,807.64,0.0,8,187.95,39,0,1,0,2,2
22825,18000,18000,17539.94667,60,0.0691,355.66,1,5,25832,11,1,75000.0,3,15,0,3,4864,397,35,10.32,0,76,0,0,0,14,0,18432,0.439,52,0,0,21267.11667,20652.67,18000.0,3267.12,0.0,36,3142.66,23,0,1,0,2,2
21958,12000,12000,11950.0,60,0.1372,277.49,3,15,12567,3,1,40300.0,1,14,0,1,4980,86,34,12.39,0,129,0,0,0,9,0,8050,0.575,11,0,0,16487.57998,16418.88,12000.0,4487.58,0.0,36,2458.72,63,0,1,0,2,2
4768,15000,15000,14975.0,36,0.0603,456.54,1,1,13070,5,1,90000.0,2,3,0,2,2625,787,5,5.01,0,137,0,0,0,8,0,16686,0.279,19,0,0,16421.5178,16394.15,15000.0,1421.52,0.0,22,1814.17,49,0,1,0,2,2
4914,5000,5000,4750.0,36,0.079,156.46,1,4,22535,3,1,60000.0,1,3,0,3,4723,248,28,9.18,0,74,0,0,91,6,1,3973,0.292,9,0,0,5632.206655,5350.6,5000.0,632.21,0.0,23,160.22,11,0,1,1,2,2
21711,20000,12500,10218.655,36,0.0654,383.35,1,4,14829,3,1,219996.0,3,14,0,10,13802,156,38,9.23,0,78,3,0,0,11,0,27664,0.574,35,0,0,13743.0654,11042.25,12500.0,1243.07,0.0,10,3020.19,14,0,1,0,2,2
4778,20000,20000,20000.0,60,0.1465,472.14,3,13,25849,5,1,55000.0,2,3,0,5,1499,829,1,4.06,0,3,1,0,0,3,0,9256,0.519,11,0,0,23943.23782,23943.24,20000.0,3943.24,0.0,10,15919.1,19,0,1,0,2,2
20551,16000,16000,15975.0,60,0.1595,388.67,5,21,26333,3,1,75000.0,3,13,0,10,12631,793,5,16.4,0,41,0,53,0,8,0,12409,0.852,34,0,0,23431.32,23394.71,16000.0,7396.33,34.99,33,17.75,11,0,1,0,2,2
16980,20400,20400,20325.0,36,0.1491,706.28,4,17,10707,8,1,40700.0,3,10,0,7,15409,626,43,1.21,0,49,0,0,0,3,0,1198,0.059,4,0,0,24563.4152,24473.11,20400.0,4163.42,0.0,32,9759.58,29,0,1,0,2,2
34017,20000,20000,10350.0,36,0.1189,663.28,2,9,3760,10,1,143500.0,3,31,0,3,4864,13,20,7.32,0,184,0,0,0,8,0,27062,0.796,29,0,0,21919.47466,11343.34,20000.0,1919.47,0.0,83,15301.65,72,0,1,0,2,2
35706,20000,20000,5825.0,36,0.1695,712.54,5,25,25005,10,1,150000.0,3,37,0,3,3635,77,34,13.61,2,242,2,5,0,5,0,16473,0.941,21,0,0,22084.96245,6432.35,20000.0,2084.96,0.0,93,17098.24,61,0,1,0,2,2
15098,5750,5750,5673.558893,60,0.0766,115.66,1,5,967,11,1,23328.0,2,8,0,1,13740,240,49,20.68,0,110,0,0,0,5,0,738,0.082,18,0,0,6939.300299,6827.68,5750.0,1189.3,0.0,4,115.36,40,0,1,0,2,2
34797,5000,5000,4875.0,36,0.08,156.69,1,3,1420,4,5,55000.0,1,33,0,10,16512,782,5,9.05,0,66,0,0,0,14,0,1012,0.101,18,0,0,5220.356815,5089.85,5000.0,220.36,0.0,85,7.33,33,0,1,0,2,2
36761,8000,8000,1350.0,36,0.0976,257.24,2,7,17755,5,1,40000.0,1,47,0,1,13539,628,43,18.72,0,76,0,0,0,8,0,38605,0.677,35,0,0,9149.105025,1543.91,8000.0,1149.11,0.0,84,2720.94,85,0,1,0,2,2
21233,14400,14400,13825.0,36,0.1223,479.87,3,11,19561,5,5,70000.0,2,13,0,3,6994,190,21,13.53,0,227,2,64,0,8,0,7636,0.756,16,0,0,17276.18389,16586.34,14400.0,2876.18,0.0,38,509.44,11,0,1,0,2,2
36445,9600,7200,2584.74,36,0.1103,235.83,3,11,27582,4,1,62892.0,1,45,0,3,12771,636,43,21.83,0,222,2,61,0,14,0,12025,0.372,21,0,0,8489.472347,2925.32,7199.97,1289.5,0.0,73,237.94,20,0,1,0,2,2
21736,12000,7325,6185.129673,36,0.0691,225.88,1,5,2806,7,4,60000.0,2,14,0,2,4457,56,31,24.06,0,169,0,70,0,21,0,20519,0.074,38,0,0,8062.216131,6689.25,7325.0,737.22,0.0,32,2417.15,4,0,1,0,2,2
23383,17000,17000,16950.0,36,0.1435,583.92,3,14,5237,11,1,103000.0,3,15,0,3,4864,20,39,15.48,0,44,0,52,0,7,0,40857,0.888,30,0,0,20721.84216,20660.9,17000.0,3721.84,0.0,37,5597.01,29,0,1,0,2,2
24061,10000,10000,10000.0,36,0.1472,345.29,3,15,8741,3,5,36000.0,2,16,0,3,5055,401,35,22.73,0,215,0,70,101,7,1,10295,0.944,15,0,0,12248.22268,12248.22,10000.0,2248.22,0.0,37,3287.7,11,0,1,1,2,2
12855,8000,8000,8000.0,36,0.1099,261.88,2,8,20790,3,1,54000.0,1,7,0,7,10111,188,21,7.24,0,179,1,24,0,7,0,746,0.037,21,0,0,8708.274251,8708.27,8000.0,708.27,0.0,52,6097.0,5,0,1,0,2,2
6473,5000,5000,5000.0,36,0.1065,162.87,2,7,10448,10,5,41600.0,2,4,0,10,12629,395,35,9.84,0,65,3,0,0,6,0,14220,0.904,19,0,0,5863.155187,5863.16,5000.0,863.16,0.0,23,172.37,15,0,1,0,2,2
10230,12000,12000,11633.02471,60,0.1879,309.91,5,23,5467,11,1,68148.0,1,6,0,10,11202,314,10,20.02,1,192,2,20,0,10,0,11343,0.597,19,0,0,18593.77927,17746.05,12000.0,6593.78,0.0,53,309.08,51,0,1,0,2,2
36998,4000,4000,3952.57,36,0.1078,130.54,3,11,27582,2,4,32000.0,1,48,0,14,17607,192,45,0.38,0,35,0,0,0,2,0,887,0.386,5,0,0,4699.377677,4643.28,4000.0,699.38,0.0,76,134.81,77,0,1,0,2,2
34354,3600,3600,3600.0,36,0.0768,112.29,1,2,3787,10,1,45000.0,1,32,0,7,7103,193,45,2.0,0,146,2,0,0,6,0,3309,0.143,12,0,0,4042.286407,4042.29,3600.0,442.29,0.0,31,132.64,22,0,1,0,2,2
28127,14400,14400,14400.0,60,0.0788,291.16,1,5,5553,11,1,54000.0,1,20,0,2,10568,528,15,17.47,0,158,1,0,0,7,0,11832,0.563,34,0,0,17469.15,17469.15,14400.0,3069.15,0.0,57,308.67,43,0,1,0,2,2
34300,13000,13000,3125.0,36,0.1726,465.2,6,26,24107,10,5,50000.0,3,32,0,3,7438,558,17,16.08,0,85,1,37,0,5,0,27431,0.831,8,0,0,14692.88544,3531.94,13000.0,1692.89,0.0,81,1378.5,78,0,1,0,2,2
37021,20000,20000,575.0018651,36,0.1299,673.79,4,18,4085,1,5,48000.0,1,48,0,3,16954,745,5,18.98,0,230,1,33,0,10,0,13649,0.424,17,0,0,6119.32,175.49,3799.52,1590.16,0.0,105,673.79,1,0,1,0,1,1
33462,5750,5750,5375.0,36,0.1357,195.32,3,13,27255,1,1,42000.0,3,29,0,1,318,427,23,13.19,1,37,0,20,0,6,0,10417,0.914,14,0,0,6971.670111,6517.0,5750.0,1221.67,0.0,47,1518.8,26,0,1,0,2,2
22514,12000,12000,12000.0,60,0.1446,282.09,4,17,20466,2,5,94000.0,3,15,0,3,4102,13,20,11.67,0,43,0,0,0,9,0,12026,0.911,15,0,0,16925.31998,16925.32,12000.0,4925.32,0.0,44,282.01,1,0,1,0,2,2
7898,30000,30000,29975.0,60,0.1969,789.66,5,25,12394,11,1,129000.0,3,4,0,3,5055,361,18,15.15,0,74,0,51,0,11,0,38900,0.818,31,0,0,39201.39402,39168.73,30000.0,9201.39,0.0,6,23443.84,55,0,1,0,2,2
26098,4800,4800,4800.0,36,0.0676,147.69,1,2,6687,6,5,125000.0,2,18,0,10,11368,57,31,1.36,0,12,0,40,0,7,0,3016,0.114,24,0,0,5136.479139,5136.48,4800.0,336.48,0.0,51,493.03,6,0,1,0,2,2
15087,3500,3500,3500.0,36,0.1306,118.04,3,12,25766,11,1,36000.0,1,9,0,3,4687,766,5,7.5,0,314,1,74,0,10,0,6060,0.859,15,0,0,4247.73632,4247.74,3500.0,747.74,0.0,21,242.39,10,0,1,0,2,2
24821,8400,8400,8400.0,36,0.1472,290.04,3,15,21289,2,5,50000.0,3,17,0,3,4132,77,34,11.54,0,114,2,44,0,9,0,10810,0.952,21,0,0,10457.22104,10457.22,8400.0,2042.22,15.00000006,9,38.86,11,0,1,0,2,2
8467,7600,7600,7600.0,36,0.0599,231.18,1,2,23265,6,1,57400.0,3,5,0,2,13725,318,2,7.51,0,14,0,0,0,10,0,701,0.159,35,0,0,8322.176785,8322.18,7600.0,722.18,0.0,30,234.52,34,0,1,0,2,2
23164,14400,14400,14350.0,36,0.1186,477.33,2,10,1351,11,1,180000.0,3,15,0,5,8388,816,47,17.5,0,256,1,0,0,18,0,109793,0.769,40,0,0,17012.58163,16953.51,14400.0,2612.58,0.0,1,3168.47,11,0,1,0,2,2
17131,6300,6300,6300.0,36,0.0579,191.06,1,2,10998,2,1,51500.0,1,10,0,3,2617,560,17,24.33,0,22,0,0,0,11,0,7244,0.228,23,0,0,6878.133533,6878.13,6300.0,578.13,0.0,21,224.5,15,0,1,0,2,2
28661,4800,4800,4300.0,36,0.0714,148.51,1,3,444,4,5,62000.0,1,21,0,5,2698,12,20,0.92,0,234,0,0,0,5,0,2346,0.057,21,0,0,5346.767309,4789.81,4800.0,546.77,0.0,10,160.21,44,0,1,0,2,2
27049,23500,14575,14410.907,60,0.1323,333.35,3,11,14149,11,1,51000.0,1,19,0,3,5337,272,11,16.85,0,110,1,0,0,9,0,15248,0.666,21,0,0,19944.71001,19682.06,14575.0,5369.71,0.0,2,2288.2,51,0,1,0,2,2
30865,14000,14000,13964.97421,36,0.16,492.21,4,20,13724,11,5,40400.0,1,24,0,3,4864,90,34,19.16,0,246,1,25,0,10,0,11018,0.822,15,0,0,17929.69094,17886.71,14000.0,3929.69,0.0,34,345.62,29,0,1,0,2,2
34605,4000,4000,3750.0,36,0.0768,124.77,1,2,23153,10,5,36300.0,1,33,0,1,10305,756,5,0.93,0,122,0,0,0,4,0,1410,0.671,5,0,0,4506.520561,4224.86,4000.0,491.52,15.0,52,142.03,52,0,1,0,2,2
7006,26850,21600,21065.85965,60,0.1269,488.05,2,10,27402,11,1,70099.0,3,4,0,2,1667,675,6,19.05,0,121,0,0,0,16,0,19513,0.621,59,0,0,12201.25,11644.73,7356.37,4843.54,0.0,38,47.75,11,0,1,0,1,1
30447,25000,25000,23209.08,36,0.1459,861.63,4,16,2942,11,5,48000.0,1,23,0,7,2184,310,10,3.95,0,63,2,29,0,3,0,0,0.0,7,0,0,30127.34,28035.31,24057.13,5974.81,86.0977152,16,1612.47,11,0,1,0,1,2
12794,10000,10000,10000.0,36,0.1059,325.45,2,7,25771,11,4,100000.0,1,7,0,3,5055,94,34,9.68,0,107,1,0,0,5,0,35968,0.825,12,0,0,11716.15688,11716.16,10000.0,1716.16,0.0,39,350.61,46,0,1,0,2,2
13805,15000,15000,15000.0,36,0.0699,463.09,1,3,16701,6,4,65000.0,2,8,0,2,2602,794,5,11.5,0,2,0,0,0,5,0,5345,0.171,20,0,0,16671.15512,16671.16,15000.0,1671.16,0.0,39,477.51,20,0,1,0,2,2
1732,1000,1000,1000.0,36,0.1903,36.68,5,22,785,2,5,38000.0,1,1,0,3,10123,738,33,15.54,0,107,2,37,0,8,0,10118,0.992,19,0,0,622.77,622.77,372.99,209.41,0.0,1,36.68,11,0,1,0,1,1
23595,15000,15000,15000.0,36,0.0788,469.22,1,5,28510,11,1,55000.0,3,15,0,3,4864,295,10,17.59,0,333,0,0,0,14,0,1233,0.022,63,0,0,16274.76291,16274.76,15000.0,1274.76,0.0,40,9246.94,10,0,1,0,2,2
2700,35000,35000,34975.81636,60,0.1903,908.5,5,22,4360,11,1,98500.0,3,2,0,3,17475,200,45,24.83,0,159,2,70,0,12,0,20903,0.568,36,0,0,51738.15996,51679.84,35000.0,16738.16,0.0,36,17233.26,11,0,1,0,2,2
7907,15000,10500,10250.0,60,0.1099,228.25,2,8,13001,4,5,70000.0,2,4,0,2,16595,71,31,20.44,0,272,0,0,0,12,0,18914,0.277,24,0,0,13694.45,13368.39,10500.0,3194.45,0.0,59,227.69,1,0,1,0,2,2
3459,8000,8000,7981.641179,36,0.0603,243.49,1,1,15670,9,4,35400.0,1,2,0,3,3697,311,10,9.42,0,117,0,0,0,7,0,12151,0.381,30,0,0,8765.414062,8744.13,8000.0,765.41,0.0,50,245.91,11,0,1,0,2,2
10332,24000,24000,11150.0,60,0.1969,631.73,5,25,9288,1,1,82000.0,3,6,0,3,4094,628,43,23.68,0,110,1,0,0,10,0,25212,0.92,25,0,0,24783.76274,11514.16,24000.0,783.76,0.0,67,24153.94,31,0,1,0,2,2
12038,14000,14000,13867.06988,60,0.1349,322.07,3,12,7730,11,1,55000.0,2,7,0,5,8702,117,34,11.74,0,74,0,0,0,14,0,19639,0.747,33,0,0,18569.35,18327.85,13040.96,5293.16,0.0,64,322.07,1,0,1,0,1,2
34095,8000,8000,7950.0,36,0.1442,275.07,4,17,18263,3,5,52000.0,2,31,0,3,8008,816,47,6.88,0,111,0,0,0,9,0,9760,0.668,9,0,0,627.02,623.11,178.14,95.72,0.0,94,275.07,90,0,1,0,1,1
34243,20000,20000,4592.083738,36,0.1568,700.04,5,21,21465,10,5,117000.0,3,32,0,3,4206,8,20,22.02,0,3,0,0,0,25,0,21873,0.752,37,0,0,25201.02534,5467.13,20000.0,5201.03,0.0,31,705.3,11,0,1,0,2,2
19680,25000,25000,25000.0,36,0.1974,925.79,6,30,20722,10,1,165000.0,2,12,0,3,5236,816,47,13.02,0,34,1,0,0,15,0,48348,0.924,48,0,0,30912.24357,30912.24,25000.0,5912.24,0.0,14,342.15,17,0,1,0,2,2
21174,15250,10650,10575.0,60,0.0999,226.23,2,9,14714,11,1,130000.0,1,13,0,3,5183,792,5,18.59,0,158,0,0,0,12,0,24039,0.407,30,0,0,13560.82999,13465.33,10650.0,2910.83,0.0,12,1124.94,11,0,1,0,2,2
26216,7000,7000,7000.0,36,0.1398,239.18,3,13,17354,11,1,100000.0,1,18,0,7,7097,312,10,7.98,2,20,1,7,0,14,0,27934,0.617,31,0,0,8610.945776,8610.95,7000.0,1610.95,0.0,18,253.05,62,0,1,0,2,2
